battle_id,win,turns,damage_taken,final_hp
1354,True,4,32,80
1355,True,4,24,80
1356,True,4,24,80
1357,True,4,24,80
1358,True,4,24,80
1359,True,4,32,80
1360,True,4,24,80
1361,True,4,24,80
1362,True,4,24,80
1363,True,4,24,80
1364,True,4,24,80
1365,True,4,24,80
1366,True,4,32,80
1367,True,4,24,80
1368,True,4,24,80
1369,True,4,24,80
1370,True,5,32,80
1371,True,4,24,80
1372,True,3,24,80
1373,True,4,24,80
1374,True,3,16,80
1375,True,4,32,80
1376,True,4,24,80
1377,True,4,24,80
1378,True,4,24,80
1379,True,4,24,80
1380,True,4,24,80
1381,True,4,24,80
1382,True,4,24,80
1383,True,4,24,80
1384,True,4,24,80
1385,True,4,24,80
1386,True,4,24,80
1387,True,4,24,80
1388,True,4,24,80
1389,True,4,24,80
1390,True,4,24,80
1391,True,3,16,80
1392,True,4,32,80
1393,True,4,24,80
1394,True,4,24,80
1395,True,4,24,80
1396,True,4,24,80
1397,True,4,24,80
1398,True,4,24,80
1399,True,4,24,80
1400,True,4,24,80
1401,True,4,24,80
1402,True,4,24,80
1403,True,3,24,80
1404,True,4,32,80
1405,True,3,16,80
1406,True,4,24,80
1407,True,4,24,80
1408,True,4,24,80
1409,True,4,24,80
1410,True,3,16,80
1411,True,4,24,80
1412,True,4,24,80
1413,True,4,24,80
1414,True,4,24,80
1415,True,4,24,80
1416,True,4,24,80
1417,True,4,24,80
1418,True,4,24,80
1419,True,4,24,80
1420,True,5,32,80
1421,True,3,16,80
1422,True,4,24,80
1423,True,4,24,80
1424,True,4,24,80
1425,True,3,24,80
1426,True,4,24,80
1427,True,5,32,80
1428,True,3,24,80
1429,True,4,24,80
1430,True,4,24,80
1431,True,4,32,80
1432,True,4,24,80
1433,True,4,24,80
1434,True,3,16,80
1435,True,4,24,80
1436,True,4,24,80
1437,True,4,32,80
1438,True,4,24,80
1439,True,4,24,80
1440,True,4,24,80
1441,True,4,24,80
1442,True,4,24,80
1443,True,4,24,80
1444,True,4,24,80
1445,True,4,24,80
1446,True,4,24,80
1447,True,4,24,80
1448,True,4,24,80
1449,True,4,24,80
1450,True,4,24,80
1451,True,4,24,80
1452,True,4,24,80
1453,True,4,24,80
1454,True,4,24,80
1455,True,4,24,80
1456,True,4,24,80
1457,True,4,24,80
1458,True,5,32,80
1459,True,4,32,80
1460,True,4,24,80
1461,True,4,24,80
1462,True,4,24,80
1463,True,4,24,80
1464,True,4,24,80
1465,True,4,24,80
1466,True,4,24,80
1467,True,4,24,80
1468,True,4,24,80
1469,True,4,24,80
1470,True,3,16,80
1471,True,4,24,80
1472,True,4,24,80
1473,True,4,24,80
1474,True,4,24,80
1475,True,4,32,80
1476,True,4,24,80
1477,True,4,24,80
1478,True,4,24,80
1479,True,4,24,80
1480,True,4,24,80
1481,True,4,24,80
1482,True,3,24,80
1483,True,4,24,80
1484,True,3,16,80
1485,True,3,24,80
1486,True,4,24,80
1487,True,4,24,80
1488,True,4,24,80
1489,True,3,24,80
1490,True,4,32,80
1491,True,4,24,80
1492,True,4,24,80
1493,True,4,24,80
1494,True,3,24,80
1495,True,4,24,80
1496,True,4,24,80
1497,True,4,24,80
1498,True,4,24,80
1499,True,4,24,80
1500,True,4,24,80
1501,True,3,24,80
1502,True,3,24,80
1503,True,4,24,80
1504,True,4,24,80
1505,True,4,24,80
1506,True,4,24,80
1507,True,3,24,80
1508,True,4,24,80
1509,True,4,32,80
1510,True,5,32,80
1511,True,4,24,80
1512,True,4,24,80
1513,True,3,16,80
1514,True,4,24,80
1515,True,3,24,80
1516,True,4,24,80
1517,True,4,24,80
1518,True,4,24,80
1519,True,4,24,80
1520,True,4,24,80
1521,True,4,24,80
1522,True,3,24,80
1523,True,4,24,80
1524,True,4,24,80
1525,True,4,24,80
1526,True,4,24,80
1527,True,4,24,80
1528,True,4,24,80
1529,True,4,32,80
1530,True,4,32,80
1531,True,4,24,80
1532,True,4,24,80
1533,True,4,24,80
1534,True,4,24,80
1535,True,4,24,80
1536,True,4,24,80
1537,True,4,24,80
1538,True,4,24,80
1539,True,4,24,80
1540,True,4,32,80
1541,True,4,24,80
1542,True,4,32,80
1543,True,4,24,80
1544,True,5,32,80
1545,True,4,24,80
1546,True,3,24,80
1547,True,4,24,80
1548,True,4,24,80
1549,True,4,24,80
1550,True,4,24,80
1551,True,4,24,80
1552,True,4,24,80
1553,True,4,24,80
1554,True,4,24,80
1555,True,4,24,80
1556,True,4,24,80
1557,True,4,24,80
1558,True,4,24,80
1559,True,4,32,80
1560,True,4,24,80
1561,True,4,24,80
1562,True,4,24,80
1563,True,4,24,80
1564,True,4,24,80
1565,True,4,24,80
1566,True,4,24,80
1567,True,4,24,80
1568,True,5,32,80
1569,True,4,24,80
1570,True,4,24,80
1571,True,4,24,80
1572,True,4,24,80
1573,True,4,24,80
1574,True,4,24,80
1575,True,4,24,80
1576,True,4,24,80
1577,True,4,24,80
1578,True,4,24,80
1579,True,4,24,80
1580,True,4,24,80
1581,True,4,24,80
1582,True,4,24,80
1583,True,4,24,80
1584,True,4,32,80
1585,True,4,24,80
1586,True,4,24,80
1587,True,4,24,80
1588,True,3,24,80
1589,True,4,24,80
1590,True,4,24,80
1591,True,3,24,80
1592,True,4,24,80
1593,True,4,32,80
1594,True,4,24,80
1595,True,4,24,80
1596,True,4,24,80
1597,True,3,24,80
1598,True,4,24,80
1599,True,3,16,80
1600,True,4,24,80
1601,True,4,24,80
1602,True,4,24,80
1603,True,4,24,80
1604,True,4,24,80
1605,True,4,24,80
1606,True,4,24,80
1607,True,4,24,80
1608,True,4,24,80
1609,True,4,24,80
1610,True,4,24,80
1611,True,4,32,80
1612,True,4,24,80
1613,True,4,24,80
1614,True,3,24,80
1615,True,4,24,80
1616,True,4,24,80
1617,True,3,24,80
1618,True,4,24,80
1619,True,4,24,80
1620,True,4,24,80
1621,True,4,32,80
1622,True,4,24,80
1623,True,3,24,80
1624,True,4,24,80
1625,True,3,24,80
1626,True,4,24,80
1627,True,4,24,80
1628,True,4,24,80
1629,True,4,24,80
1630,True,3,24,80
1631,True,4,24,80
1632,True,4,24,80
1633,True,4,24,80
1634,True,3,24,80
1635,True,4,24,80
1636,True,4,24,80
1637,True,4,24,80
1638,True,4,24,80
1639,True,4,24,80
1640,True,4,24,80
1641,True,4,24,80
1642,True,4,24,80
1643,True,4,24,80
1644,True,4,24,80
1645,True,4,24,80
1646,True,4,24,80
1647,True,4,24,80
1648,True,4,32,80
1649,True,4,24,80
1650,True,4,24,80
1651,True,4,24,80
1652,True,4,24,80
1653,True,4,24,80
1654,True,3,24,80
1655,True,4,24,80
1656,True,4,24,80
1657,True,4,24,80
1658,True,4,24,80
1659,True,4,24,80
1660,True,4,24,80
1661,True,4,24,80
1662,True,3,24,80
1663,True,3,24,80
1664,True,4,24,80
1665,True,4,24,80
1666,True,4,24,80
1667,True,4,24,80
1668,True,4,32,80
1669,True,4,24,80
1670,True,4,24,80
1671,True,4,24,80
1672,True,4,24,80
1673,True,4,24,80
1674,True,4,24,80
1675,True,4,24,80
1676,True,4,24,80
1677,True,4,24,80
1678,True,4,24,80
1679,True,4,24,80
1680,True,4,24,80
1681,True,4,24,80
1682,True,3,24,80
1683,True,4,24,80
1684,True,4,24,80
1685,True,3,24,80
1686,True,4,24,80
1687,True,4,24,80
1688,True,4,24,80
1689,True,4,24,80
1690,True,4,24,80
1691,True,3,16,80
1692,True,3,24,80
1693,True,4,24,80
1694,True,4,32,80
1695,True,4,24,80
1696,True,4,24,80
1697,True,4,24,80
1698,True,4,24,80
1699,True,4,24,80
1700,True,4,24,80
1701,True,4,24,80
1702,True,4,24,80
1703,True,4,24,80
1704,True,4,32,80
1705,True,4,24,80
1706,True,4,24,80
1707,True,4,24,80
1708,True,4,24,80
1709,True,3,24,80
1710,True,4,24,80
1711,True,4,24,80
1712,True,4,24,80
1713,True,3,16,80
1714,True,4,24,80
1715,True,4,32,80
1716,True,4,24,80
1717,True,3,24,80
1718,True,4,24,80
1719,True,4,24,80
1720,True,4,24,80
1721,True,4,24,80
1722,True,4,24,80
1723,True,4,24,80
1724,True,4,24,80
1725,True,4,24,80
1726,True,4,24,80
1727,True,5,32,80
1728,True,4,24,80
1729,True,3,24,80
1730,True,4,24,80
1731,True,4,24,80
1732,True,5,32,80
1733,True,3,24,80
1734,True,4,24,80
1735,True,3,24,80
1736,True,4,24,80
1737,True,4,24,80
1738,True,4,24,80
1739,True,4,24,80
1740,True,4,24,80
1741,True,4,24,80
1742,True,4,24,80
1743,True,4,24,80
1744,True,4,24,80
1745,True,4,32,80
1746,True,4,24,80
1747,True,4,24,80
1748,True,4,32,80
1749,True,4,24,80
1750,True,4,24,80
1751,True,4,24,80
1752,True,4,24,80
1753,True,4,24,80
1754,True,4,32,80
1755,True,4,24,80
1756,True,4,24,80
1757,True,4,24,80
1758,True,4,24,80
1759,True,4,24,80
1760,True,4,24,80
1761,True,4,32,80
1762,True,3,24,80
1763,True,4,24,80
1764,True,4,24,80
1765,True,4,24,80
1766,True,4,24,80
1767,True,4,24,80
1768,True,4,24,80
1769,True,4,24,80
1770,True,4,24,80
1771,True,4,24,80
1772,True,4,24,80
1773,True,4,24,80
1774,True,4,24,80
1775,True,3,24,80
1776,True,4,24,80
1777,True,4,32,80
1778,True,4,24,80
1779,True,3,24,80
1780,True,4,24,80
1781,True,4,24,80
1782,True,4,24,80
1783,True,4,24,80
1784,True,4,32,80
1785,True,4,24,80
1786,True,4,24,80
1787,True,3,24,80
1788,True,4,24,80
1789,True,3,24,80
1790,True,4,24,80
1791,True,4,24,80
1792,True,4,24,80
1793,True,4,24,80
1794,True,4,24,80
1795,True,4,24,80
1796,True,4,24,80
1797,True,4,24,80
1798,True,4,24,80
1799,True,4,24,80
1800,True,4,24,80
1801,True,4,24,80
1802,True,4,24,80
1803,True,4,24,80
1804,True,4,24,80
1805,True,4,24,80
1806,True,4,32,80
1807,True,4,32,80
1808,True,4,24,80
1809,True,4,24,80
1810,True,4,24,80
1811,True,4,24,80
1812,True,4,24,80
1813,True,4,24,80
1814,True,3,24,80
1815,True,4,24,80
1816,True,3,24,80
1817,True,4,24,80
1818,True,4,24,80
1819,True,3,24,80
1820,True,4,24,80
1821,True,5,32,80
1822,True,4,24,80
1823,True,4,24,80
1824,True,4,32,80
1825,True,4,24,80
1826,True,4,24,80
1827,True,3,16,80
1828,True,4,24,80
1829,True,4,24,80
1830,True,4,24,80
1831,True,4,24,80
1832,True,4,24,80
1833,True,4,24,80
1834,True,4,24,80
1835,True,3,24,80
1836,True,4,24,80
1837,True,4,24,80
1838,True,4,24,80
1839,True,4,24,80
1840,True,4,24,80
1841,True,4,24,80
1842,True,4,24,80
1843,True,4,24,80
1844,True,4,24,80
1845,True,4,24,80
1846,True,3,16,80
1847,True,4,24,80
1848,True,4,24,80
1849,True,4,24,80
1850,True,4,24,80
1851,True,3,16,80
1852,True,4,24,80
1853,True,4,24,80
1854,True,4,24,80
1855,True,4,24,80
1856,True,4,24,80
1857,True,4,24,80
1858,True,4,24,80
1859,True,4,24,80
1860,True,4,24,80
1861,True,4,24,80
1862,True,4,24,80
1863,True,4,32,80
1864,True,5,32,80
1865,True,4,32,80
1866,True,4,24,80
1867,True,3,24,80
1868,True,4,24,80
1869,True,4,24,80
1870,True,4,24,80
1871,True,4,24,80
1872,True,4,32,80
1873,True,3,24,80
1874,True,4,24,80
1875,True,4,24,80
1876,True,4,24,80
1877,True,4,24,80
1878,True,3,16,80
1879,True,4,24,80
1880,True,4,24,80
1881,True,4,24,80
1882,True,4,24,80
1883,True,4,24,80
1884,True,4,24,80
1885,True,4,24,80
1886,True,4,24,80
1887,True,4,24,80
1888,True,4,24,80
1889,True,4,24,80
1890,True,4,24,80
1891,True,4,24,80
1892,True,4,32,80
1893,True,4,24,80
1894,True,4,24,80
1895,True,4,32,80
1896,True,4,24,80
1897,True,4,24,80
1898,True,4,24,80
1899,True,3,24,80
1900,True,4,24,80
1901,True,4,24,80
1902,True,4,24,80
1903,True,3,24,80
1904,True,4,24,80
1905,True,4,24,80
1906,True,4,24,80
1907,True,3,24,80
1908,True,4,24,80
1909,True,4,32,80
1910,True,3,16,80
1911,True,3,24,80
1912,True,4,24,80
1913,True,3,24,80
1914,True,4,24,80
1915,True,4,24,80
1916,True,4,24,80
1917,True,4,24,80
1918,True,4,32,80
1919,True,4,32,80
1920,True,4,24,80
1921,True,3,24,80
1922,True,4,24,80
1923,True,4,24,80
1924,True,4,24,80
1925,True,4,24,80
1926,True,4,24,80
1927,True,4,24,80
1928,True,3,16,80
1929,True,4,24,80
1930,True,4,24,80
1931,True,4,24,80
1932,True,3,24,80
1933,True,4,24,80
1934,True,4,24,80
1935,True,4,24,80
1936,True,4,32,80
1937,True,4,24,80
1938,True,4,24,80
1939,True,4,24,80
1940,True,4,24,80
1941,True,4,24,80
1942,True,4,24,80
1943,True,4,24,80
1944,True,3,16,80
1945,True,4,24,80
1946,True,3,24,80
1947,True,4,24,80
1948,True,4,24,80
1949,True,4,24,80
1950,True,4,24,80
1951,True,4,24,80
1952,True,4,24,80
1953,True,4,24,80
1954,True,4,24,80
1955,True,4,24,80
1956,True,4,24,80
1957,True,4,24,80
1958,True,3,16,80
1959,True,4,24,80
1960,True,4,24,80
1961,True,4,24,80
1962,True,3,16,80
1963,True,4,24,80
1964,True,4,24,80
1965,True,4,24,80
1966,True,4,24,80
1967,True,4,24,80
1968,True,4,24,80
1969,True,3,24,80
1970,True,4,24,80
1971,True,4,24,80
1972,True,4,24,80
1973,True,4,24,80
1974,True,4,24,80
1975,True,4,24,80
1976,True,4,24,80
1977,True,3,16,80
1978,True,4,24,80
1979,True,4,24,80
1980,True,4,32,80
1981,True,4,24,80
1982,True,3,24,80
1983,True,4,24,80
1984,True,4,24,80
1985,True,4,24,80
1986,True,3,24,80
1987,True,3,24,80
1988,True,4,24,80
1989,True,4,24,80
1990,True,4,24,80
1991,True,4,24,80
1992,True,4,24,80
1993,True,4,24,80
1994,True,4,24,80
1995,True,4,24,80
1996,True,4,24,80
1997,True,4,24,80
1998,True,4,24,80
1999,True,4,24,80
2000,True,4,24,80
2001,True,3,16,80
2002,True,4,24,80
2003,True,4,24,80
2004,True,4,24,80
2005,True,4,24,80
2006,True,4,24,80
2007,True,4,24,80
2008,True,4,24,80
2009,True,4,24,80
2010,True,4,24,80
2011,True,4,24,80
2012,True,4,24,80
2013,True,4,24,80
2014,True,4,32,80
2015,True,4,24,80
2016,True,3,16,80
2017,True,4,24,80
2018,True,4,24,80
2019,True,4,24,80
2020,True,4,24,80
2021,True,4,24,80
2022,True,4,24,80
2023,True,4,24,80
2024,True,4,24,80
2025,True,4,24,80
2026,True,4,24,80
2027,True,4,24,80
2028,True,4,32,80
2029,True,4,24,80
2030,True,4,32,80
2031,True,4,24,80
2032,True,4,24,80
2033,True,4,24,80
2034,True,4,24,80
2035,True,3,24,80
2036,True,4,24,80
2037,True,3,24,80
2038,True,4,24,80
2039,True,4,24,80
2040,True,4,24,80
2041,True,4,24,80
2042,True,4,24,80
2043,True,4,24,80
2044,True,4,24,80
2045,True,4,24,80
2046,True,4,24,80
2047,True,3,24,80
2048,True,4,24,80
2049,True,4,24,80
2050,True,4,24,80
2051,True,4,24,80
2052,True,4,24,80
2053,True,4,24,80
2054,True,3,16,80
2055,True,3,24,80
2056,True,4,24,80
2057,True,4,24,80
2058,True,4,24,80
2059,True,4,24,80
2060,True,5,32,80
2061,True,3,16,80
2062,True,3,24,80
2063,True,4,24,80
2064,True,4,24,80
2065,True,4,24,80
2066,True,4,24,80
2067,True,4,24,80
2068,True,4,24,80
2069,True,4,24,80
2070,True,4,24,80
2071,True,4,24,80
2072,True,4,24,80
2073,True,4,24,80
2074,True,4,24,80
2075,True,5,32,80
2076,True,4,24,80
2077,True,4,24,80
2078,True,4,24,80
2079,True,4,24,80
2080,True,4,24,80
2081,True,3,24,80
2082,True,3,24,80
2083,True,4,24,80
2084,True,4,24,80
2085,True,4,24,80
2086,True,4,24,80
2087,True,4,24,80
2088,True,4,24,80
2089,True,4,24,80
2090,True,4,32,80
2091,True,3,24,80
2092,True,5,32,80
2093,True,4,24,80
2094,True,4,24,80
2095,True,4,24,80
2096,True,4,24,80
2097,True,4,24,80
2098,True,4,24,80
2099,True,4,24,80
2100,True,4,24,80
2101,True,4,24,80
2102,True,4,24,80
2103,True,4,32,80
2104,True,4,24,80
2105,True,4,24,80
2106,True,4,24,80
2107,True,4,24,80
2108,True,4,24,80
2109,True,4,32,80
2110,True,4,24,80
2111,True,4,24,80
2112,True,3,24,80
2113,True,4,24,80
2114,True,4,24,80
2115,True,4,24,80
2116,True,4,24,80
2117,True,4,24,80
2118,True,4,32,80
2119,True,4,24,80
2120,True,4,24,80
2121,True,4,24,80
2122,True,4,24,80
2123,True,3,24,80
2124,True,4,24,80
2125,True,4,24,80
2126,True,4,24,80
2127,True,4,24,80
2128,True,3,24,80
2129,True,4,24,80
2130,True,4,24,80
2131,True,4,24,80
2132,True,4,24,80
2133,True,4,24,80
2134,True,4,24,80
2135,True,4,24,80
2136,True,4,24,80
2137,True,3,24,80
2138,True,4,24,80
2139,True,4,24,80
2140,True,5,32,80
2141,True,4,24,80
2142,True,4,24,80
2143,True,4,32,80
2144,True,4,24,80
2145,True,4,24,80
2146,True,4,24,80
2147,True,4,24,80
2148,True,4,24,80
2149,True,4,32,80
2150,True,4,24,80
2151,True,4,24,80
2152,True,4,24,80
2153,True,4,24,80
2154,True,4,24,80
2155,True,4,24,80
2156,True,4,24,80
2157,True,4,24,80
2158,True,4,32,80
2159,True,4,24,80
2160,True,4,24,80
2161,True,4,24,80
2162,True,4,24,80
2163,True,4,24,80
2164,True,4,24,80
2165,True,4,24,80
2166,True,4,24,80
2167,True,4,24,80
2168,True,4,24,80
2169,True,4,24,80
2170,True,4,24,80
2171,True,4,24,80
2172,True,4,24,80
2173,True,4,24,80
2174,True,4,24,80
2175,True,4,24,80
2176,True,5,32,80
2177,True,3,24,80
2178,True,3,24,80
2179,True,4,24,80
2180,True,4,24,80
2181,True,4,24,80
2182,True,4,24,80
2183,True,4,24,80
2184,True,4,24,80
2185,True,4,24,80
2186,True,4,24,80
2187,True,4,24,80
2188,True,4,24,80
2189,True,4,32,80
2190,True,4,24,80
2191,True,4,24,80
2192,True,4,24,80
2193,True,4,24,80
2194,True,3,24,80
2195,True,4,24,80
2196,True,3,24,80
2197,True,4,24,80
2198,True,4,24,80
2199,True,3,24,80
2200,True,4,24,80
2201,True,3,24,80
2202,True,4,24,80
2203,True,4,24,80
2204,True,4,24,80
2205,True,4,24,80
2206,True,4,24,80
2207,True,4,24,80
2208,True,3,24,80
2209,True,4,24,80
2210,True,4,24,80
2211,True,4,24,80
2212,True,4,24,80
2213,True,4,32,80
2214,True,3,24,80
2215,True,4,24,80
2216,True,4,24,80
2217,True,4,24,80
2218,True,4,24,80
2219,True,4,24,80
2220,True,4,24,80
2221,True,4,24,80
2222,True,4,24,80
2223,True,4,24,80
2224,True,4,24,80
2225,True,4,24,80
2226,True,4,24,80
2227,True,4,24,80
2228,True,4,24,80
2229,True,4,24,80
2230,True,4,24,80
2231,True,4,24,80
2232,True,4,24,80
2233,True,4,32,80
2234,True,3,24,80
2235,True,4,24,80
2236,True,4,24,80
2237,True,4,24,80
2238,True,4,24,80
2239,True,4,24,80
2240,True,4,24,80
2241,True,4,24,80
2242,True,3,24,80
2243,True,4,24,80
2244,True,4,24,80
2245,True,4,24,80
2246,True,4,24,80
2247,True,5,32,80
2248,True,5,32,80
2249,True,3,24,80
2250,True,4,24,80
2251,True,5,32,80
2252,True,4,24,80
2253,True,4,24,80
2254,True,4,24,80
2255,True,4,24,80
2256,True,4,32,80
2257,True,4,24,80
2258,True,4,24,80
2259,True,4,24,80
2260,True,4,24,80
2261,True,4,24,80
2262,True,4,24,80
2263,True,4,24,80
2264,True,5,32,80
2265,True,4,24,80
2266,True,4,24,80
2267,True,4,24,80
2268,True,4,24,80
2269,True,4,24,80
2270,True,4,32,80
2271,True,4,24,80
2272,True,4,24,80
2273,True,4,24,80
2274,True,3,24,80
2275,True,4,24,80
2276,True,4,24,80
2277,True,3,16,80
2278,True,4,24,80
2279,True,4,32,80
2280,True,3,24,80
2281,True,4,24,80
2282,True,4,24,80
2283,True,3,24,80
2284,True,4,32,80
2285,True,4,32,80
2286,True,4,24,80
2287,True,4,24,80
2288,True,4,24,80
2289,True,4,24,80
2290,True,4,24,80
2291,True,5,32,80
2292,True,4,24,80
2293,True,4,24,80
2294,True,4,24,80
2295,True,4,24,80
2296,True,4,24,80
2297,True,4,24,80
2298,True,4,24,80
2299,True,4,24,80
2300,True,4,24,80
2301,True,4,24,80
2302,True,4,24,80
2303,True,4,24,80
2304,True,4,24,80
2305,True,4,24,80
2306,True,4,24,80
2307,True,4,24,80
2308,True,4,24,80
2309,True,4,24,80
2310,True,4,24,80
2311,True,4,24,80
2312,True,4,24,80
2313,True,4,24,80
2314,True,4,24,80
2315,True,4,32,80
2316,True,4,24,80
2317,True,4,24,80
2318,True,4,24,80
2319,True,5,32,80
2320,True,4,24,80
2321,True,4,24,80
2322,True,4,24,80
2323,True,4,24,80
2324,True,4,24,80
2325,True,4,24,80
2326,True,4,24,80
2327,True,3,24,80
2328,True,4,24,80
2329,True,4,24,80
2330,True,4,24,80
2331,True,4,24,80
2332,True,4,24,80
2333,True,4,24,80
2334,True,3,16,80
2335,True,4,24,80
2336,True,4,24,80
2337,True,4,24,80
2338,True,4,24,80
2339,True,4,24,80
2340,True,4,24,80
2341,True,4,24,80
2342,True,4,24,80
2343,True,4,24,80
2344,True,3,24,80
2345,True,4,24,80
2346,True,4,32,80
2347,True,4,24,80
2348,True,3,24,80
2349,True,4,24,80
2350,True,3,24,80
2351,True,4,24,80
2352,True,4,24,80
2353,True,4,24,80
2354,True,4,24,80
2355,True,4,24,80
2356,True,4,24,80
2357,True,4,24,80
2358,True,4,24,80
2359,True,4,24,80
2360,True,4,24,80
2361,True,4,24,80
2362,True,4,32,80
2363,True,4,24,80
2364,True,4,24,80
2365,True,4,32,80
2366,True,4,24,80
2367,True,4,24,80
2368,True,4,24,80
2369,True,4,24,80
2370,True,3,24,80
2371,True,4,24,80
2372,True,4,32,80
2373,True,4,24,80
2374,True,3,24,80
2375,True,4,24,80
2376,True,4,24,80
2377,True,4,24,80
2378,True,4,24,80
2379,True,3,24,80
2380,True,4,24,80
2381,True,4,32,80
2382,True,4,24,80
2383,True,4,24,80
2384,True,4,32,80
2385,True,4,24,80
2386,True,4,24,80
2387,True,3,24,80
2388,True,5,32,80
2389,True,4,24,80
2390,True,4,24,80
2391,True,4,24,80
2392,True,3,24,80
2393,True,4,24,80
2394,True,3,16,80
2395,True,4,24,80
2396,True,4,24,80
2397,True,4,24,80
2398,True,4,24,80
2399,True,4,24,80
2400,True,4,24,80
2401,True,4,24,80
2402,True,4,24,80
2403,True,4,24,80
2404,True,4,24,80
2405,True,4,32,80
2406,True,4,24,80
2407,True,4,24,80
2408,True,4,24,80
2409,True,4,24,80
2410,True,4,24,80
2411,True,4,24,80
2412,True,4,32,80
2413,True,4,32,80
2414,True,4,24,80
2415,True,4,24,80
2416,True,5,32,80
2417,True,4,24,80
2418,True,4,24,80
2419,True,4,32,80
2420,True,4,24,80
2421,True,4,24,80
2422,True,4,24,80
2423,True,4,24,80
2424,True,3,24,80
2425,True,5,32,80
2426,True,4,24,80
2427,True,4,24,80
2428,True,4,32,80
2429,True,4,24,80
2430,True,4,24,80
2431,True,3,24,80
2432,True,4,24,80
2433,True,4,24,80
2434,True,4,24,80
2435,True,4,24,80
2436,True,4,24,80
2437,True,3,24,80
2438,True,4,24,80
2439,True,4,24,80
2440,True,3,24,80
2441,True,4,24,80
2442,True,4,32,80
2443,True,3,24,80
2444,True,4,24,80
2445,True,3,24,80
2446,True,4,24,80
2447,True,4,24,80
2448,True,4,24,80
2449,True,4,24,80
2450,True,4,24,80
2451,True,4,32,80
2452,True,4,24,80
2453,True,4,24,80
2454,True,4,24,80
2455,True,4,32,80
2456,True,4,24,80
2457,True,4,24,80
2458,True,3,24,80
2459,True,4,24,80
2460,True,4,24,80
2461,True,4,32,80
2462,True,4,24,80
2463,True,4,24,80
2464,True,4,24,80
2465,True,4,24,80
2466,True,3,24,80
2467,True,3,24,80
2468,True,4,24,80
2469,True,4,24,80
2470,True,3,24,80
2471,True,4,24,80
2472,True,4,24,80
2473,True,4,24,80
2474,True,4,24,80
2475,True,4,24,80
2476,True,4,24,80
2477,True,4,24,80
2478,True,3,24,80
2479,True,4,24,80
2480,True,4,24,80
2481,True,4,32,80
2482,True,4,24,80
2483,True,4,24,80
2484,True,4,24,80
2485,True,5,32,80
2486,True,4,24,80
2487,True,4,24,80
2488,True,4,24,80
2489,True,3,24,80
2490,True,4,24,80
2491,True,4,32,80
2492,True,4,24,80
2493,True,4,24,80
2494,True,4,24,80
2495,True,4,24,80
2496,True,4,32,80
2497,True,4,32,80
2498,True,4,24,80
2499,True,4,32,80
2500,True,3,24,80
2501,True,4,24,80
2502,True,4,32,80
2503,True,4,24,80
2504,True,4,24,80
2505,True,4,24,80
2506,True,4,24,80
2507,True,3,24,80
2508,True,4,24,80
2509,True,4,32,80
2510,True,4,24,80
2511,True,3,24,80
2512,True,3,24,80
2513,True,4,24,80
2514,True,4,24,80
2515,True,4,24,80
2516,True,3,16,80
2517,True,4,24,80
2518,True,4,32,80
2519,True,4,24,80
2520,True,4,24,80
2521,True,4,24,80
2522,True,4,32,80
2523,True,4,24,80
2524,True,4,24,80
2525,True,4,24,80
2526,True,4,24,80
2527,True,4,24,80
2528,True,4,24,80
2529,True,4,24,80
2530,True,4,24,80
2531,True,4,24,80
2532,True,5,32,80
2533,True,3,16,80
2534,True,4,24,80
2535,True,4,32,80
2536,True,3,24,80
2537,True,4,24,80
2538,True,3,24,80
2539,True,4,24,80
2540,True,4,24,80
2541,True,4,24,80
2542,True,4,24,80
2543,True,4,32,80
2544,True,4,24,80
2545,True,4,24,80
2546,True,4,24,80
2547,True,4,32,80
2548,True,4,24,80
2549,True,4,24,80
2550,True,4,24,80
2551,True,3,24,80
2552,True,4,24,80
2553,True,4,24,80
2554,True,4,24,80
2555,True,4,24,80
2556,True,4,24,80
2557,True,4,24,80
2558,True,3,16,80
2559,True,4,24,80
2560,True,4,24,80
2561,True,4,24,80
2562,True,3,16,80
2563,True,4,32,80
2564,True,4,24,80
2565,True,4,24,80
2566,True,4,24,80
2567,True,4,24,80
2568,True,4,24,80
2569,True,4,24,80
2570,True,4,24,80
2571,True,4,24,80
2572,True,4,24,80
2573,True,4,32,80
2574,True,4,32,80
2575,True,4,24,80
2576,True,4,24,80
2577,True,4,24,80
2578,True,4,32,80
2579,True,4,24,80
2580,True,4,24,80
2581,True,4,24,80
2582,True,4,24,80
2583,True,4,24,80
2584,True,4,24,80
2585,True,4,24,80
2586,True,4,24,80
2587,True,4,24,80
2588,True,4,24,80
2589,True,4,24,80
2590,True,4,24,80
2591,True,4,24,80
2592,True,4,24,80
2593,True,4,24,80
2594,True,4,24,80
2595,True,4,24,80
2596,True,4,24,80
2597,True,4,32,80
2598,True,3,16,80
2599,True,3,24,80
2600,True,4,24,80
2601,True,4,24,80
2602,True,3,24,80
2603,True,3,24,80
2604,True,4,24,80
2605,True,4,24,80
2606,True,4,24,80
2607,True,4,24,80
2608,True,4,24,80
2609,True,4,24,80
2610,True,4,24,80
2611,True,4,24,80
2612,True,4,24,80
2613,True,4,32,80
2614,True,4,24,80
2615,True,4,24,80
2616,True,4,24,80
2617,True,4,24,80
2618,True,4,24,80
2619,True,4,24,80
2620,True,4,24,80
2621,True,3,24,80
2622,True,4,24,80
2623,True,4,24,80
